"","Site","Species","Bandno","Date","Sex","Age","Oldpox","Activepox","Malaria","Elev"
"9639","KV","JAWE","211039541","5/15/98","U","U",0,0,2,"mid"
"9640","KV","JAWE","211039542","6/16/98","U","U",0,0,2,"mid"
"9641","KV","JAWE","211039543","6/16/98","U","U",0,0,2,"mid"
"9642","KV","JAWE","211039544","6/17/98","U","U",0,0,2,"mid"
"9643","KV","JAWE","211039545","6/17/98","U","U",0,0,2,"mid"
"9644","KV","JAWE","211039546","6/17/98","U","U",0,0,2,"mid"
"9645","KV","JAWE","211039547","6/17/98","U","U",0,0,2,"mid"
"9646","KV","JAWE","211039548","6/17/98","U","U",0,0,2,"mid"
"9647","KV","JAWE","211039549","6/17/98","U","U",0,0,2,"mid"
"9648","KV","JAWE","211039550","6/17/98","U","U",0,0,2,"mid"
"9649","KV","JAWE","211039551","6/17/98","U","U",0,0,2,"mid"
"9650","KV","JAWE","211039552","6/17/98","U","U",0,0,2,"mid"
"9651","KV","JAWE","211039553","6/17/98","U","U",0,0,2,"mid"
"9652","KV","JAWE","211039554","6/18/98","U","U",0,0,2,"mid"
"9653","KV","JAWE","211039555","6/18/98","U","U",0,0,2,"mid"
"9654","KV","JAWE","211039556","6/19/98","U","U",0,0,2,"mid"
"9655","KV","JAWE","211039557","6/19/98","U","U",0,0,2,"mid"
"9656","KV","JAWE","211039568","6/18/98","U","U",0,0,2,"mid"
"9657","KV","JAWE","211175962","12/17/92","U","U",0,0,2,"mid"
"9658","MAL","APAP","0720-98904","11/1/02","F","H",0,1,1,"low"
"9659","MAL","APAP","1771-10624","1/27/02","F","A",0,0,1,"low"
"9660","MAL","APAP","1771-10625","1/27/02","M","A",0,0,1,"low"
"9661","MAL","APAP","1771-10845","4/5/02","M","A",0,0,1,"low"
"9662","MAL","APAP","1851-86023","12/1/03","M","A",0,1,1,"low"
"9663","MAL","HAAM","0720-98872","7/2/03","F","A",0,0,1,"low"
"9664","MAL","HAAM","0720-98874","7/2/03","M","A",0,0,1,"low"
"9665","MAL","HAAM","0720-98877","7/3/03","M","A",0,0,1,"low"
"9666","MAL","HAAM","0720-98877","7/14/04","M","A",0,0,1,"low"
"9667","MAL","HAAM","0720-98882","8/7/03","M","A",0,0,0,"low"
"9668","MAL","HAAM","0720-98883","8/7/03","M","A",0,0,1,"low"
"9669","MAL","HAAM","0720-98884","8/7/03","M","A",0,0,2,"low"
"9670","MAL","HAAM","0720-98887","8/8/03","M","H",0,0,1,"low"
"9671","MAL","HAAM","0720-98888","8/8/03","M","A",0,0,1,"low"
"9672","MAL","HAAM","0720-98889","8/8/03","M","H",0,0,0,"low"
"9673","MAL","HAAM","0720-98890","8/8/03","F","A",0,0,1,"low"
"9674","MAL","HAAM","0720-98893","8/8/03","M","A",0,0,1,"low"
"9675","MAL","HAAM","0720-98893","7/13/04","M","A",0,1,1,"low"
"9676","MAL","HAAM","0720-98903","11/1/02","M","A",0,0,1,"low"
"9677","MAL","HAAM","0720-98910","11/3/02","F","A",0,0,1,"low"
"9678","MAL","HAAM","0720-98911","11/3/02","M","A",0,0,1,"low"
"9679","MAL","HAAM","0720-98915","11/3/02","F","A",0,0,0,"low"
"9680","MAL","HAAM","0720-98997","2/11/03","M","A",0,0,1,"low"
"9681","MAL","HAAM","0720-98997","4/10/03","M","A",0,0,1,"low"
"9682","MAL","HAAM","0720-98998","2/11/03","F","A",1,0,1,"low"
"9683","MAL","HAAM","0720-98999","2/11/03","M","A",0,0,1,"low"
"9684","MAL","HAAM","0720-98999","6/18/04","M","A",0,0,1,"low"
"9685","MAL","HAAM","0720-99000","2/12/03","M","A",0,0,1,"low"
"9686","MAL","HAAM","0720-99000","3/20/03","M","A",0,0,1,"low"
"9687","MAL","HAAM","0720-99000","6/1/03","M","A",0,0,2,"low"
"9688","MAL","HAAM","0900-30627","2/25/02","M","A",0,0,2,"low"
"9689","MAL","HAAM","0900-30627","2/27/02","M","A",0,0,2,"low"
"9690","MAL","HAAM","0900-30629","2/25/02","M","A",0,0,1,"low"
"9691","MAL","HAAM","0900-30629","9/4/02","M","A",0,0,1,"low"
"9692","MAL","HAAM","0900-30629","10/3/02","M","A",0,0,1,"low"
"9693","MAL","HAAM","0900-30629","1/28/03","M","A",0,1,1,"low"
"9694","MAL","HAAM","0900-30629","12/1/03","M","A",0,0,2,"low"
"9695","MAL","HAAM","0900-30630","2/27/02","F","A",0,0,2,"low"
"9696","MAL","HAAM","0900-30630","2/27/02","F","A",0,0,1,"low"
"9697","MAL","HAAM","0900-30631","2/27/02","F","A",0,0,0,"low"
"9698","MAL","HAAM","0900-30631","10/5/02","F","A",0,0,0,"low"
"9699","MAL","HAAM","0900-30632","2/27/02","M","A",0,0,1,"low"
"9700","MAL","HAAM","0900-30675","4/4/02","M","A",0,0,1,"low"
"9701","MAL","HAAM","0900-30675","4/10/03","M","A",0,0,1,"low"
"9702","MAL","HAAM","0900-30675","5/26/04","M","A",0,0,1,"low"
"9703","MAL","HAAM","0900-30676","4/4/02","M","A",0,0,1,"low"
"9704","MAL","HAAM","0900-30677","4/4/02","M","A",0,0,1,"low"
"9705","MAL","HAAM","0900-30677","5/4/03","M","A",0,0,2,"low"
"9706","MAL","HAAM","0900-30678","4/4/02","F","A",0,0,1,"low"
"9707","MAL","HAAM","0900-30679","4/4/02","M","A",0,0,1,"low"
"9708","MAL","HAAM","0900-30679","7/4/02","M","A",0,0,1,"low"
"9709","MAL","HAAM","0900-30680","4/4/02","F","A",0,0,1,"low"
"9710","MAL","HAAM","0900-30681","4/4/02","M","A",0,0,1,"low"
"9711","MAL","HAAM","0900-30681","2/11/03","M","A",0,0,1,"low"
"9712","MAL","HAAM","0900-30681","12/1/03","M","A",0,0,1,"low"
"9713","MAL","HAAM","0900-30682","4/4/02","F","A",0,0,1,"low"
"9714","MAL","HAAM","0900-30683","4/4/02","M","A",0,0,0,"low"
"9715","MAL","HAAM","0900-30683","2/13/03","M","A",0,0,0,"low"
"9716","MAL","HAAM","0900-30685","4/4/02","M","A",0,0,1,"low"
"9717","MAL","HAAM","0900-30685","3/20/03","M","A",0,0,1,"low"
"9718","MAL","HAAM","0900-30686","4/4/02","F","A",0,0,1,"low"
"9719","MAL","HAAM","0900-30686","3/19/03","F","A",0,0,1,"low"
"9720","MAL","HAAM","0900-30687","4/4/02","M","A",0,0,1,"low"
"9721","MAL","HAAM","0900-30710","4/30/02","F","A",0,0,1,"low"
"9722","MAL","HAAM","0900-30710","11/2/02","F","A",0,0,1,"low"
"9723","MAL","HAAM","0900-30711","4/30/02","M","A",0,0,1,"low"
"9724","MAL","HAAM","0900-30712","4/30/02","M","A",0,0,1,"low"
"9725","MAL","HAAM","0900-30713","4/30/02","F","A",0,0,0,"low"
"9726","MAL","HAAM","0900-30716","4/30/02","M","A",0,0,1,"low"
"9727","MAL","HAAM","0900-30716","11/4/04","M","A",0,0,1,"low"
"9728","MAL","HAAM","0900-30717","5/1/02","F","A",0,0,1,"low"
"9729","MAL","HAAM","0900-30719","5/1/02","M","A",0,0,0,"low"
"9730","MAL","HAAM","0900-30719","11/3/02","M","A",0,0,1,"low"
"9731","MAL","HAAM","0900-30720","5/1/02","F","A",0,0,0,"low"
"9732","MAL","HAAM","0900-30720","12/4/02","F","A",0,0,1,"low"
"9733","MAL","HAAM","0900-30721","5/1/02","M","A",0,0,1,"low"
"9734","MAL","HAAM","0900-30721","6/15/02","M","A",0,0,1,"low"
"9735","MAL","HAAM","0900-30721","11/3/02","M","A",0,0,1,"low"
"9736","MAL","HAAM","0900-30721","2/11/03","M","A",0,0,1,"low"
"9737","MAL","HAAM","0900-30721","6/1/03","M","A",0,0,2,"low"
"9738","MAL","HAAM","0900-30721","3/16/04","M","A",0,0,1,"low"
"9739","MAL","HAAM","0900-30721","5/26/04","M","A",0,0,2,"low"
"9740","MAL","HAAM","0900-30771","7/2/02","F","A",0,0,1,"low"
"9741","MAL","HAAM","0900-30774","7/2/02","M","A",0,0,1,"low"
"9742","MAL","HAAM","0900-30775","7/2/02","F","H",0,0,0,"low"
"9743","MAL","HAAM","0900-30781","7/3/02","M","A",0,0,1,"low"
"9744","MAL","HAAM","0900-30782","7/3/02","F","H",0,0,0,"low"
"9745","MAL","HAAM","0900-30782","9/5/02","F","H",0,0,2,"low"
"9746","MAL","HAAM","0900-30782","11/4/04","F","A",0,1,2,"low"
"9747","MAL","HAAM","0900-30783","7/3/02","F","A",0,0,0,"low"
"9748","MAL","HAAM","0900-30784","7/3/02","F","A",0,0,1,"low"
"9749","MAL","HAAM","0900-30795","7/4/02","M","A",0,0,1,"low"
"9750","MAL","HAAM","0900-30796","7/4/02","F","A",0,0,0,"low"
"9751","MAL","HAAM","0900-30797","9/3/03","F","A",0,0,2,"low"
"9752","MAL","HAAM","1651-80206","6/15/02","M","A",0,0,2,"low"
"9753","MAL","HAAM","1651-80206","1/20/04","M","A",0,0,0,"low"
"9754","MAL","HAAM","1651-80211","4/26/04","M","A",0,0,2,"low"
"9755","MAL","HAAM","1651-80214","8/10/02","F","A",0,0,0,"low"
"9756","MAL","HAAM","1651-80215","6/1/03","M","A",0,0,2,"low"
"9757","MAL","HAAM","1651-80215","3/27/04","M","A",0,0,1,"low"
"9758","MAL","HAAM","1651-80220","6/1/03","M","A",0,0,2,"low"
"9759","MAL","HAAM","1651-80220","6/1/03","M","A",0,0,2,"low"
"9760","MAL","HAAM","1651-80223","4/30/02","M","A",0,0,0,"low"
"9761","MAL","HAAM","1651-80223","7/3/02","M","A",0,0,1,"low"
"9762","MAL","HAAM","1651-80223","10/4/02","M","A",0,0,1,"low"
"9763","MAL","HAAM","1651-80223","4/11/03","M","A",0,0,2,"low"
"9764","MAL","HAAM","1661-16222","11/4/03","M","A",0,0,0,"low"
"9765","MAL","HAAM","1661-16225","11/5/03","M","A",0,0,1,"low"
"9766","MAL","HAAM","1661-16226","11/5/03","M","A",0,0,2,"low"
"9767","MAL","HAAM","1661-16227","11/5/03","F","A",0,0,2,"low"
"9768","MAL","HAAM","1661-16228","11/6/03","M","A",0,0,1,"low"
"9769","MAL","HAAM","1661-16229","11/6/03","M","A",0,0,1,"low"
"9770","MAL","HAAM","1661-16301","4/9/03","M","A",0,0,1,"low"
"9771","MAL","HAAM","1661-16313","12/4/02","M","A",0,0,1,"low"
"9772","MAL","HAAM","1661-16318","12/4/02","F","A",0,0,1,"low"
"9773","MAL","HAAM","1661-16325","12/4/02","F","A",0,0,0,"low"
"9774","MAL","HAAM","1661-16326","12/5/02","F","A",0,0,0,"low"
"9775","MAL","HAAM","1661-16329","12/5/02","M","A",0,0,0,"low"
"9776","MAL","HAAM","1661-16394","4/9/03","M","A",0,0,1,"low"
"9777","MAL","HAAM","1661-16399","4/9/03","M","A",0,0,1,"low"
"9778","MAL","HAAM","1661-16400","4/9/03","M","A",0,0,1,"low"
"9779","MAL","HAAM","1771-10219","3/7/02","M","A",0,0,1,"low"
"9780","MAL","HAAM","1771-10220","3/7/02","M","A",0,0,0,"low"
"9781","MAL","HAAM","1771-10220","3/21/02","M","A",0,0,0,"low"
"9782","MAL","HAAM","1771-10220","11/2/02","M","A",0,1,1,"low"
"9783","MAL","HAAM","1771-10220","12/6/02","M","A",0,0,1,"low"
"9784","MAL","HAAM","1771-10221","3/7/02","M","A",0,0,1,"low"
"9785","MAL","HAAM","1771-10222","3/7/02","F","A",0,0,1,"low"
"9786","MAL","HAAM","1771-10223","3/7/02","M","A",0,0,1,"low"
"9787","MAL","HAAM","1771-10611","1/25/02","M","A",0,0,0,"low"
"9788","MAL","HAAM","1771-10611","4/4/02","M","A",0,0,0,"low"
"9789","MAL","HAAM","1771-10611","4/5/02","M","A",0,0,1,"low"
"9790","MAL","HAAM","1771-10611","5/1/02","M","A",0,0,1,"low"
"9791","MAL","HAAM","1771-10611","6/15/02","M","A",0,0,0,"low"
"9792","MAL","HAAM","1771-10611","12/4/02","M","A",0,0,0,"low"
"9793","MAL","HAAM","1771-10611","1/15/03","M","A",0,0,0,"low"
"9794","MAL","HAAM","1771-10611","3/20/03","M","A",0,0,2,"low"
"9795","MAL","HAAM","1771-10611","1/22/04","M","A",0,0,0,"low"
"9796","MAL","HAAM","1771-10612","1/25/02","M","A",0,0,1,"low"
"9797","MAL","HAAM","1771-10612","3/21/02","M","A",0,0,1,"low"
"9798","MAL","HAAM","1771-10614","1/26/02","M","A",1,1,0,"low"
"9799","MAL","HAAM","1771-10614","3/7/02","M","A",0,0,0,"low"
"9800","MAL","HAAM","1771-10614","6/15/02","M","A",0,0,0,"low"
"9801","MAL","HAAM","1771-10614","9/4/02","M","A",0,0,0,"low"
"9802","MAL","HAAM","1771-10615","1/26/02","M","A",0,0,0,"low"
"9803","MAL","HAAM","1771-10615","8/10/02","M","A",0,0,0,"low"
"9804","MAL","HAAM","1771-10616","1/26/02","M","A",0,0,0,"low"
"9805","MAL","HAAM","1771-10616","2/25/02","M","A",0,0,0,"low"
"9806","MAL","HAAM","1771-10616","4/5/02","M","A",0,0,0,"low"
"9807","MAL","HAAM","1771-10616","9/3/02","M","A",0,0,0,"low"
"9808","MAL","HAAM","1771-10616","1/21/04","M","A",0,0,0,"low"
"9809","MAL","HAAM","1771-10618","1/26/02","M","A",0,0,1,"low"
"9810","MAL","HAAM","1771-10618","4/5/02","M","A",0,0,1,"low"
"9811","MAL","HAAM","1771-10618","6/16/02","M","A",0,0,1,"low"
"9812","MAL","HAAM","1771-10618","9/4/02","M","A",0,0,2,"low"
"9813","MAL","HAAM","1771-10618","2/13/03","M","A",0,0,1,"low"
"9814","MAL","HAAM","1771-10618","3/16/04","M","A",0,0,1,"low"
"9815","MAL","HAAM","1771-10619","1/26/02","F","A",0,0,1,"low"
"9816","MAL","HAAM","1771-10620","1/26/02","M","A",0,0,1,"low"
"9817","MAL","HAAM","1771-10620","1/28/03","M","A",0,0,1,"low"
"9818","MAL","HAAM","1771-10621","1/26/02","F","A",0,0,1,"low"
"9819","MAL","HAAM","1771-10622","1/26/02","M","A",0,0,0,"low"
"9820","MAL","HAAM","1771-10623","1/26/02","F","A",0,0,0,"low"
"9821","MAL","HAAM","1771-10626","1/27/02","M","A",0,0,1,"low"
"9822","MAL","HAAM","1771-10627","1/27/02","F","A",0,0,1,"low"
"9823","MAL","HAAM","1771-10628","1/27/02","M","A",0,0,1,"low"
"9824","MAL","HAAM","1771-10628","4/30/02","M","A",0,0,1,"low"
"9825","MAL","HAAM","1771-10628","6/15/02","M","A",0,0,1,"low"
"9826","MAL","HAAM","1771-10629","1/27/02","F","A",1,0,1,"low"
"9827","MAL","HAAM","1771-10629","5/3/03","F","A",1,0,1,"low"
"9828","MAL","HAAM","1771-10630","1/27/02","M","A",0,0,1,"low"
"9829","MAL","HAAM","1771-10630","2/27/02","M","A",0,0,1,"low"
"9830","MAL","HAAM","1771-10630","3/20/03","M","A",0,0,1,"low"
"9831","MAL","HAAM","1771-10632","1/27/02","M","A",0,0,1,"low"
"9832","MAL","HAAM","1771-10632","3/16/04","M","A",0,0,1,"low"
"9833","MAL","HAAM","1771-10633","1/27/02","M","A",0,0,1,"low"
"9834","MAL","HAAM","1771-10633","4/5/02","M","A",0,0,1,"low"
"9835","MAL","HAAM","1771-10634","1/28/02","M","A",0,0,0,"low"
"9836","MAL","HAAM","1771-10634","12/6/02","M","A",0,0,0,"low"
"9837","MAL","HAAM","1771-10635","1/28/02","F","A",0,0,0,"low"
"9838","MAL","HAAM","1771-10636","1/28/02","M","A",0,0,1,"low"
"9839","MAL","HAAM","1771-10636","11/3/02","M","A",0,0,1,"low"
"9840","MAL","HAAM","1771-10637","1/28/02","F","A",0,0,0,"low"
"9841","MAL","HAAM","1771-10637","4/4/02","F","A",0,0,1,"low"
"9842","MAL","HAAM","1771-10638","1/28/02","M","A",0,0,1,"low"
"9843","MAL","HAAM","1771-10640","1/28/02","M","A",0,0,1,"low"
"9844","MAL","HAAM","1771-10640","2/27/02","M","A",0,0,1,"low"
"9845","MAL","HAAM","1771-10641","1/28/02","M","A",0,0,0,"low"
"9846","MAL","HAAM","1771-10643","1/28/02","M","A",0,0,0,"low"
"9847","MAL","HAAM","1771-10644","1/28/02","M","A",0,0,2,"low"
"9848","MAL","HAAM","1771-10697","3/21/02","F","A",0,0,1,"low"
"9849","MAL","HAAM","1771-10697","5/1/02","F","A",0,0,1,"low"
"9850","MAL","HAAM","1771-10697","10/3/02","M","A",0,0,2,"low"
"9851","MAL","HAAM","1771-10697","12/6/02","M","A",0,0,1,"low"
"9852","MAL","HAAM","1771-10697","6/1/03","F","A",0,0,2,"low"
"9853","MAL","HAAM","1771-10697","2/14/04","F","A",0,0,2,"low"
"9854","MAL","HAAM","1771-10697","5/26/04","F","A",0,0,1,"low"
"9855","MAL","HAAM","1771-10698","3/21/02","M","A",0,0,1,"low"
"9856","MAL","HAAM","1771-10698","11/2/02","M","A",0,1,1,"low"
"9857","MAL","HAAM","1771-10698","6/3/03","M","A",0,0,1,"low"
"9858","MAL","HAAM","1771-10698","3/17/04","M","A",0,0,1,"low"
"9859","MAL","HAAM","1771-10699","3/21/02","M","A",0,0,0,"low"
"9860","MAL","HAAM","1771-10837","4/5/02","F","A",0,0,1,"low"
"9861","MAL","HAAM","1771-10838","4/5/02","F","A",0,0,1,"low"
"9862","MAL","HAAM","1771-10839","4/5/02","F","A",0,0,2,"low"
"9863","MAL","HAAM","1771-10840","4/5/02","M","A",0,0,1,"low"
"9864","MAL","HAAM","1771-10840","6/16/02","M","A",0,0,1,"low"
"9865","MAL","HAAM","1771-10840","11/3/02","M","A",0,0,1,"low"
"9866","MAL","HAAM","1771-10841","4/5/02","M","A",0,0,1,"low"
"9867","MAL","HAAM","1771-10841","9/4/02","M","A",0,0,2,"low"
"9868","MAL","HAAM","1771-10842","4/5/02","F","A",0,0,1,"low"
"9869","MAL","HAAM","1771-10843","4/5/02","F","A",0,0,2,"low"
"9870","MAL","HAAM","1771-10847","4/5/02","F","A",0,0,0,"low"
"9871","MAL","HAAM","1771-10848","4/5/02","M","A",0,0,1,"low"
"9872","MAL","HAAM","1771-10913","9/3/02","M","A",0,0,0,"low"
"9873","MAL","HAAM","1771-10913","10/3/02","M","A",0,0,0,"low"
"9874","MAL","HAAM","1771-10913","5/3/03","M","A",0,0,0,"low"
"9875","MAL","HAAM","1771-10913","10/4/03","M","A",0,0,0,"low"
"9876","MAL","HAAM","1771-10913","2/14/04","M","A",0,0,0,"low"
"9877","MAL","HAAM","1771-10915","9/3/02","F","H",0,0,0,"low"
"9878","MAL","HAAM","1771-10915","10/3/02","F","H",0,0,0,"low"
"9879","MAL","HAAM","1771-10915","5/27/04","F","A",0,0,0,"low"
"9880","MAL","HAAM","1771-10918","9/3/02","M","H",0,1,1,"low"
"9881","MAL","HAAM","1771-10919","9/3/02","F","A",0,0,0,"low"
"9882","MAL","HAAM","1771-10920","9/3/02","F","A",0,0,0,"low"
"9883","MAL","HAAM","1771-10922","9/3/02","M","A",0,0,1,"low"
"9884","MAL","HAAM","1771-10923","9/4/02","M","A",0,0,2,"low"
"9885","MAL","HAAM","1771-10925","9/4/02","M","A",0,0,0,"low"
"9886","MAL","HAAM","1771-10925","10/4/02","M","A",0,0,2,"low"
"9887","MAL","HAAM","1771-10925","1/20/04","M","A",0,0,2,"low"
"9888","MAL","HAAM","1771-10925","6/18/04","M","A",0,0,1,"low"
"9889","MAL","HAAM","1771-10926","9/4/02","F","A",0,0,1,"low"
"9890","MAL","HAAM","1771-10929","9/4/02","F","A",0,0,0,"low"
"9891","MAL","HAAM","1771-10930","9/5/02","M","A",0,1,1,"low"
"9892","MAL","HAAM","1771-10931","9/5/02","M","A",0,0,1,"low"
"9893","MAL","HAAM","1771-10931","12/6/02","M","A",0,0,1,"low"
"9894","MAL","HAAM","1771-10932","9/5/02","M","A",0,0,2,"low"
"9895","MAL","HAAM","1771-10934","9/5/02","M","A",0,0,0,"low"
"9896","MAL","HAAM","1771-10934","4/9/03","M","A",0,0,0,"low"
"9897","MAL","HAAM","1771-10934","4/24/04","M","A",0,0,0,"low"
"9898","MAL","HAAM","1821-41202","4/10/03","M","A",0,0,1,"low"
"9899","MAL","HAAM","1821-41203","4/10/03","F","A",0,0,1,"low"
"9900","MAL","HAAM","1821-41204","4/10/03","F","A",0,0,1,"low"
"9901","MAL","HAAM","1821-41206","4/10/03","M","A",0,0,0,"low"
"9902","MAL","HAAM","1821-41207","4/10/03","M","A",0,0,1,"low"
"9903","MAL","HAAM","1821-41207","6/3/03","M","A",0,0,2,"low"
"9904","MAL","HAAM","1821-41208","4/11/03","M","A",0,0,1,"low"
"9905","MAL","HAAM","1821-41209","4/11/03","F","A",0,0,1,"low"
"9906","MAL","HAAM","1821-41210","4/9/03","F","A",0,0,1,"low"
"9907","MAL","HAAM","1821-41269","6/1/03","M","A",0,0,1,"low"
"9908","MAL","HAAM","1821-41270","6/1/03","M","A",0,0,2,"low"
"9909","MAL","HAAM","1821-41271","6/1/03","M","A",0,0,2,"low"
"9910","MAL","HAAM","1821-41273","6/1/03","F","A",0,0,2,"low"
"9911","MAL","HAAM","1821-41275","6/1/03","M","A",0,0,1,"low"
"9912","MAL","HAAM","1821-41277","6/2/03","F","A",0,0,2,"low"
"9913","MAL","HAAM","1821-41278","6/2/03","F","A",0,0,2,"low"
"9914","MAL","HAAM","1821-41279","6/2/03","M","A",0,0,2,"low"
"9915","MAL","HAAM","1821-41280","6/2/03","F","A",0,0,2,"low"
"9916","MAL","HAAM","1821-41282","6/2/03","F","A",0,0,2,"low"
"9917","MAL","HAAM","1821-41283","6/2/03","M","A",0,0,1,"low"
"9918","MAL","HAAM","1821-41284","6/3/03","M","A",0,0,1,"low"
"9919","MAL","HAAM","1821-41286","6/3/03","M","A",0,0,2,"low"
"9920","MAL","HAAM","1821-41287","6/3/03","F","A",0,0,2,"low"
"9921","MAL","HAAM","1821-41291","6/3/03","M","A",0,0,2,"low"
"9922","MAL","HAAM","1821-41293","6/3/03","M","A",0,0,2,"low"
"9923","MAL","HAAM","1821-41727","1/20/04","M","A",0,0,1,"low"
"9924","MAL","HAAM","1821-41728","1/20/04","M","A",0,0,0,"low"
"9925","MAL","HAAM","1821-41730","1/21/04","M","A",0,0,1,"low"
"9926","MAL","HAAM","1821-41730","2/12/04","M","A",0,0,0,"low"
"9927","MAL","HAAM","1821-41730","3/17/04","M","A",0,0,0,"low"
"9928","MAL","HAAM","1821-42023","5/3/03","M","A",0,0,1,"low"
"9929","MAL","HAAM","1821-42024","5/3/03","M","A",0,0,1,"low"
"9930","MAL","HAAM","1821-42025","5/3/03","M","A",0,0,0,"low"
"9931","MAL","HAAM","1821-42025","3/18/04","M","A",0,0,0,"low"
"9932","MAL","HAAM","1821-42027","5/3/03","F","A",0,0,1,"low"
"9933","MAL","HAAM","1821-42029","5/3/03","M","A",0,0,1,"low"
"9934","MAL","HAAM","1821-42030","5/4/03","M","A",0,0,0,"low"
"9935","MAL","HAAM","1821-42031","5/4/03","M","A",0,0,1,"low"
"9936","MAL","HAAM","1821-42032","5/4/03","M","A",0,0,1,"low"
"9937","MAL","HAAM","1821-42033","5/4/03","M","A",0,0,2,"low"
"9938","MAL","HAAM","1821-42034","5/4/03","F","A",0,0,0,"low"
"9939","MAL","HAAM","1821-42035","5/4/03","F","A",0,0,1,"low"
"9940","MAL","HAAM","1821-42036","5/4/03","M","A",0,0,1,"low"
"9941","MAL","HAAM","1821-42038","5/4/03","F","A",0,0,1,"low"
"9942","MAL","HAAM","1821-42039","5/4/03","M","A",0,0,1,"low"
"9943","MAL","HAAM","1821-42040","5/5/03","F","A",0,0,1,"low"
"9944","MAL","HAAM","1821-42042","5/5/03","F","A",0,0,0,"low"
"9945","MAL","HAAM","1821-42412","9/3/03","M","A",0,0,1,"low"
"9946","MAL","HAAM","1821-42424","7/3/03","M","A",0,0,2,"low"
"9947","MAL","HAAM","1821-42522","9/3/03","M","A",0,0,2,"low"
"9948","MAL","HAAM","1821-42524","9/3/03","M","A",0,0,2,"low"
"9949","MAL","HAAM","1821-42526","9/4/03","F","A",0,0,1,"low"
"9950","MAL","HAAM","1821-42526","7/14/04","F","A",0,0,1,"low"
"9951","MAL","HAAM","1821-42528","9/4/03","M","A",0,0,1,"low"
"9952","MAL","HAAM","1821-42530","9/4/03","F","H",0,0,2,"low"
"9953","MAL","HAAM","1821-42530","1/22/04","F","A",0,0,2,"low"
"9954","MAL","HAAM","1821-42534","9/4/03","M","A",0,0,2,"low"
"9955","MAL","HAAM","1821-42534","2/13/04","M","A",0,0,1,"low"
"9956","MAL","HAAM","1821-42540","9/5/03","M","A",0,0,2,"low"
"9957","MAL","HAAM","1821-42543","9/5/03","F","A",0,0,1,"low"
"9958","MAL","HAAM","1821-42546","9/5/03","U","H",0,0,0,"low"
"9959","MAL","HAAM","1821-42549","9/5/03","F","A",0,0,1,"low"
"9960","MAL","HAAM","1821-42570","10/4/03","M","A",0,0,2,"low"
"9961","MAL","HAAM","1821-42570","1/21/04","M","A",0,1,1,"low"
"9962","MAL","HAAM","1821-42570","2/12/04","M","A",0,0,1,"low"
"9963","MAL","HAAM","1821-42570","5/26/04","M","A",0,0,1,"low"
"9964","MAL","HAAM","1821-42570","9/12/04","M","A",0,1,1,"low"
"9965","MAL","HAAM","1821-42573","10/4/03","F","A",0,0,1,"low"
"9966","MAL","HAAM","1821-42574","10/5/03","F","A",0,0,1,"low"
"9967","MAL","HAAM","1821-42578","10/6/03","M","A",0,0,1,"low"
"9968","MAL","HAAM","1821-42579","10/6/03","M","A",0,0,1,"low"
"9969","MAL","HAAM","1821-42601","2/12/03","F","A",0,0,1,"low"
"9970","MAL","HAAM","1821-42605","2/13/03","F","A",0,0,1,"low"
"9971","MAL","HAAM","1821-42605","6/11/04","F","A",0,0,1,"low"
"9972","MAL","HAAM","1821-42652","3/18/03","M","A",0,0,1,"low"
"9973","MAL","HAAM","1821-42655","3/20/03","M","A",0,0,1,"low"
"9974","MAL","HAAM","1821-42656","3/20/03","M","A",0,0,2,"low"
"9975","MAL","HAAM","1821-42658","3/20/03","M","A",0,0,1,"low"
"9976","MAL","HAAM","1821-42735","1/28/03","M","A",0,1,1,"low"
"9977","MAL","HAAM","1821-42735","4/10/03","M","A",0,0,1,"low"
"9978","MAL","HAAM","1821-42736","1/28/03","M","A",0,0,1,"low"
"9979","MAL","HAAM","1821-42736","5/3/03","M","A",0,0,1,"low"
"9980","MAL","HAAM","1821-42736","9/3/03","M","A",0,0,2,"low"
"9981","MAL","HAAM","1821-42736","12/1/03","M","A",0,1,1,"low"
"9982","MAL","HAAM","1821-42736","7/14/04","M","A",0,0,1,"low"
"9983","MAL","HAAM","1821-42737","1/30/03","F","A",0,0,1,"low"
"9984","MAL","HAAM","1851-85509","3/18/04","F","A",0,0,1,"low"
"9985","MAL","HAAM","1851-86025","12/2/03","M","A",0,0,1,"low"
"9986","MAL","HAAM","1851-86026","12/2/03","M","A",0,0,1,"low"
"9987","MAL","HAAM","1851-86048","3/16/04","M","A",0,0,1,"low"
"9988","MAL","HAAM","1851-86049","3/16/04","M","A",0,0,1,"low"
"9989","MAL","HAAM","1851-86050","3/16/04","M","A",0,0,1,"low"
"9990","MAL","HAAM","1851-86051","3/16/04","M","A",0,0,1,"low"
"9991","MAL","HAAM","1851-86052","3/16/04","M","A",0,0,0,"low"
"9992","MAL","HAAM","1851-86054","3/17/04","F","A",0,0,1,"low"
